,mean_nni,sdnn,sdsd,nni_50,nni_20,rmssd,median_nni,range_nni,cvsd,cvnni,mean_hr,max_hr,min_hr,std_hr,encode
133,928.3125,26.178695673063196,25.244558920726664,0,3,26.678455727421703,924.4,73.20000000000005,0.028738658293863007,0.028200305040665934,64.67820649690232,67.07657909446618,62.00268678309393,1.6986167173396873,0
134,932.1374999999999,24.872873204126854,28.65847454532963,0,4,28.878390338996194,936.8499999999999,73.20000000000005,0.030980826690264255,0.026683695489267256,64.4085100386796,67.07657909446618,62.00268678309393,1.615925634863899,0
135,934.55,23.657798472626926,27.575144087176984,0,4,28.098906943661913,936.8499999999999,73.20000000000005,0.030066777533210545,0.025314641776926786,64.23845397950879,67.07657909446618,62.00268678309393,1.5389849323557203,0
136,938.4875,17.979785276010087,23.443305471468225,0,3,23.485071245976073,936.8499999999999,59.80000000000007,0.025024383644935148,0.019158257596409208,63.953233644536354,66.08657341116863,62.00268678309393,1.148454224785134,0
137,944.875,24.7070117288884,29.031186608858544,1,3,31.147666732150956,943.9,79.0,0.03296485432692256,0.026148444745483158,63.53825478414963,66.08657341116863,60.79643327591448,1.5456684166386512,0
138,952.6374999999999,20.89127893917187,27.2965722599534,1,2,27.439804247531676,950.15,60.89999999999998,0.02880403537287969,0.021929935509752526,63.009391870640144,64.79481641468682,60.79643327591448,1.2851226773825515,0
139,951.2,21.455269083108043,29.809572493494407,1,3,29.850963133540606,944.4,60.89999999999998,0.03138242549783495,0.022556001979718295,63.106048876313025,64.79481641468682,60.79643327591448,1.3192829192828377,0
140,951.8375,21.486868913694384,29.657301128121585,1,3,29.712743778674213,946.95,60.89999999999998,0.031216193708142635,0.02257409370159758,63.063884063152756,64.79481641468682,60.79643327591448,1.3221269531148263,0
141,947.7,21.18071899494578,28.551943355711444,1,3,28.55583503044017,938.4,60.89999999999998,0.030131724206436814,0.022349603244640477,63.33837166915002,64.79481641468682,60.79643327591448,1.3010967678413334,0
142,942.5125,27.930343842188147,31.513748214558866,1,4,31.92833493041207,936.75,90.5,0.03387576815205323,0.02963392405107428,63.70858408222415,66.93440428380188,60.79643327591448,1.7668982839050762,0
143,939.2375,30.697833218090718,31.9234735463625,1,4,32.04980499160643,936.75,90.5,0.03412321696227677,0.032683781490933574,63.94119534560719,66.93440428380188,60.79643327591448,1.9499558244322523,0
144,940.3625,30.305819219605798,23.70029707899573,0,4,24.832956213179994,936.95,90.5,0.026407854644543986,0.03222780493650672,63.863233668102886,66.93440428380188,60.79643327591448,1.9265965894175487,0
145,928.7,27.676653389764137,26.487810057319827,0,5,28.64831084524382,934.8,76.39999999999998,0.030847755836377538,0.029801500365849182,64.65669651846139,67.14413607878245,61.855670103092784,1.803350526468941,0
146,923.0250000000001,22.088959750453228,28.559854798693376,0,5,28.632823322693337,929.6,61.39999999999998,0.031020636843740238,0.023931052518028465,65.03635358944888,67.14413607878245,62.82722513089005,1.4608869199690098,0
147,928.325,30.08249372261927,35.04229514429086,1,6,35.24313509647759,929.6,87.69999999999993,0.037964220608598914,0.032405131524648446,64.69120509598463,67.14413607878245,61.143381228981966,1.9363239245273633,0
148,927.4124999999999,29.25715724399757,36.61154050240418,1,6,36.65933909465828,929.6,87.69999999999993,0.039528623017975585,0.031547080984995965,64.75169875740906,67.14413607878245,61.143381228981966,1.8839980829035008,0
149,929.4000000000001,30.335363615989262,32.81514085582679,1,5,33.71296910262108,929.8,87.69999999999993,0.036273906932021815,0.03263972844414596,64.61745920673388,67.14413607878245,61.143381228981966,1.9555278963206335,0
150,939.8,31.639487082712673,33.67262559239644,1,6,35.27174101580062,941.35,87.69999999999993,0.03753111408363548,0.03366619183093496,63.90684486970699,67.14413607878245,61.143381228981966,2.016429945589128,0
151,943.1125,28.873538924073706,37.95041340421759,1,6,37.9519621175431,941.35,87.69999999999993,0.04024118238019653,0.030615158768517763,63.67164580206804,67.14413607878245,61.143381228981966,1.8347000454873537,0
152,942.375,29.184034284910926,34.22762936933986,1,5,34.601300553591884,940.1500000000001,87.69999999999993,0.036717124874484024,0.03096859985134466,63.72258348714884,67.14413607878245,61.143381228981966,1.85342148879385,0
153,944.6750000000001,25.25095472028164,33.14358373587777,1,4,33.19242598631714,940.1500000000001,69.29999999999995,0.035136344230891195,0.02672977978699726,63.55325068782734,65.78947368421052,61.143381228981966,1.5738882542515933,0
154,939.45,33.10239525213503,23.79638113457676,0,4,27.645485294037737,940.1500000000001,98.5,0.029427308844576866,0.035235930866075925,63.937330368226,67.96556411418216,61.143381228981966,2.1304528368497273,0
155,917.025,54.53166183839573,33.228546861555834,1,4,39.21690597542997,930.85,177.70000000000005,0.04276536187718979,0.05946583990446905,65.64719484516817,74.82229704451927,61.249489587586766,3.9306152482084693,0
156,894.65,73.55283815054318,31.934205319496442,1,5,41.161979683059116,920.55,210.89999999999998,0.046009031110556216,0.08221409283020531,67.49003018756265,78.05385716144139,61.249489587586766,5.532831908888015,0
157,872.55,80.59824528398333,26.677836096196216,1,4,39.710290138163714,897.4,210.89999999999998,0.04551061846102082,0.09237091889746529,69.29312600517584,78.05385716144139,61.249489587586766,6.134165766535279,0
158,864.0,70.63168046786289,62.87195280074885,2,4,62.946235562014124,897.0,163.89999999999998,0.07285443930788672,0.08174963017113761,69.8678441087468,78.05385716144139,64.33626420759168,5.540257124527388,0
159,876.525,90.59668473909122,76.50739326685881,3,5,77.92845619999335,897.0,264.0999999999999,0.08890614209519791,0.10335892842656082,69.08762363120994,78.05385716144139,58.09450038729667,6.602072461347032,0
160,883.3625,96.97134978214659,79.17614823278277,3,6,79.83778196174681,897.0,264.0999999999999,0.09037941044785897,0.10977526189095257,68.63879628332433,78.05385716144139,58.09450038729667,7.003214045556448,0
161,865.375,103.99246882072069,112.38512139159735,4,6,113.57335577879671,842.3499999999999,264.69999999999993,0.13124178047528148,0.1201704103085029,70.17946567258971,78.11482879833355,58.09450038729667,7.54194364337345,0
162,855.15,106.03580257899415,110.08427569413368,3,6,110.08435077573142,801.45,264.69999999999993,0.12873104224490606,0.12399672873647215,71.04706603846674,78.11482879833355,58.09450038729667,7.63599784440323,0
163,851.5125,108.591797079048,109.88341131232069,3,6,109.88497232495959,787.35,264.69999999999993,0.1290468106163557,0.12752813033167218,71.39924785200122,78.11482879833355,58.09450038729667,7.863575693834711,0
164,847.65,112.43952025104747,110.54335560940669,3,7,110.66225966555042,787.35,295.0,0.1305518311396808,0.1326485226815873,71.80787217198775,81.3228517213337,58.09450038729667,8.273035110801322,0
165,847.8625,112.28129137508681,96.80314339642368,2,7,98.72795233077896,788.2,295.0,0.11644335293845283,0.13242865603218307,71.78661958554798,81.3228517213337,58.09450038729667,8.25846386523347,0
166,831.5124999999999,111.25940650441329,79.61342056898368,1,6,87.3980222071088,777.9,295.0,0.10510728606859043,0.13380364877787562,73.1661714598485,81.3228517213337,58.09450038729667,8.070748982920392,0
167,796.175,78.16833026963576,79.44787021457938,1,6,86.17754928054055,774.0999999999999,246.0,0.10823945650207624,0.09817983517397025,75.90302575585717,81.3228517213337,60.98800569221387,5.922132535032635,0
168,770.55,19.337749906040553,29.920929812028334,0,6,29.959949456375437,774.0999999999999,63.200000000000045,0.03888125294448827,0.02509603517752327,77.90972535249685,81.3228517213337,74.90636704119851,1.8438077907953303,0
169,770.45,19.354290775654157,27.178743194501337,0,5,27.601837412959092,774.0999999999999,63.200000000000045,0.03582560505283807,0.02512076160121248,77.9199058332473,81.3228517213337,74.90636704119851,1.8451365174642556,0
170,763.4124999999999,16.71470161265224,26.5538497919889,0,5,26.855566063135353,770.05,42.60000000000002,0.035178315868728056,0.021894718271776064,78.62777955159353,81.3228517213337,76.88364941055869,1.6265655092067266,0
171,764.8375,18.061081877103277,26.92909813808496,0,5,27.732909795300678,771.3499999999999,46.40000000000009,0.03625987192743645,0.023614273459530002,78.48669737107488,81.3228517213337,76.51109410864575,1.7503802205030197,0
172,776.325,25.922508145845548,28.332407347813692,0,5,29.375135258047237,777.0999999999999,85.0,0.037838708347724515,0.03339130924013209,77.36075274151139,80.5693567879683,72.31529468482584,2.3561376359741932,0
173,771.6375,29.285976044126368,45.015067772142835,1,6,45.422665833574456,773.05,91.80000000000007,0.05886529080504052,0.037953023335603006,77.85230446605311,81.31183087139179,72.31529468482584,2.694641945720837,0
174,771.85,29.364701842275107,46.80017442842082,1,6,47.0229123482828,773.05,91.80000000000007,0.060922345466454364,0.03804457063195583,77.83141484132514,81.31183087139179,72.31529468482584,2.702705964730045,0
175,776.475,28.345760579972865,45.77826772518122,1,5,45.79362089074979,780.45,91.80000000000007,0.05897629787275803,0.03650569635850847,77.36139746965246,81.31183087139179,72.31529468482584,2.611994285397814,0
176,771.0625,31.76601676994729,49.37500400413316,2,6,49.58355142008863,774.7,94.20000000000005,0.0643054893994827,0.04119771973082245,77.9283419609422,81.57715839564922,72.31529468482584,2.951251346173956,0
177,770.025,32.04081102950692,49.6012343493546,2,6,49.64328468469544,770.55,94.20000000000005,0.06446970511956812,0.04161009191845319,78.03523080530124,81.57715839564922,72.31529468482584,2.974414007139102,0
178,774.825,30.546393287213863,48.21318305617423,2,6,48.21343914600697,782.6,94.20000000000005,0.06222494001356044,0.03942360311969007,77.5413821109043,81.57715839564922,72.31529468482584,2.837497982486197,0
179,772.05,30.58141358967663,44.70850715741805,2,6,45.74261845213002,772.05,94.20000000000005,0.059248259118101186,0.03961066458089066,77.82001503236293,81.57715839564922,72.31529468482584,2.83208485448991,0
180,759.1125,23.86338722813675,32.6924069072278,1,6,32.73510566436503,760.5,60.89999999999998,0.04312286474582493,0.03143590341107116,79.1083366035347,82.62186725419994,76.2291957819845,2.3356823380451743,0
181,764.0125,22.89019986806581,34.08960581305973,2,6,34.09708827116222,769.55,60.89999999999998,0.04462896650403261,0.029960504400210478,78.59562527774675,82.62186725419994,76.2291957819845,2.244105473126549,0
182,765.4375,24.47692426406086,34.59229594541984,2,6,34.60437627154775,769.55,67.29999999999995,0.04520862418100465,0.0319776915346594,78.4578545673647,82.62186725419994,75.61436672967864,2.3846682521398486,0
183,760.3375000000001,23.55158092964704,33.65976220707352,1,6,33.6951035018443,760.5,67.29999999999995,0.044315982707474375,0.030975166856359232,78.9787830123441,82.62186725419994,75.61436672967864,2.294398456103193,0
184,765.3875,21.72558975033819,34.28999973217634,1,6,34.374887012801324,768.95,67.29999999999995,0.044911743414677296,0.028385085659666756,78.44783231006542,82.62186725419994,75.61436672967864,2.1162245495271295,0
185,771.0,25.338902896534403,34.66742869387486,1,6,34.794539801526334,776.5,77.69999999999993,0.045129104800942066,0.03286498430160104,77.89592798200464,82.62186725419994,74.63614877472322,2.4381120029108687,0
186,764.6,28.155537389904058,43.233551785621316,2,6,43.44686409857448,768.95,77.69999999999993,0.05682299777475082,0.03682387835456979,78.5659086218323,82.62186725419994,74.63614877472322,2.715675716806015,0
187,762.375,29.078551251001866,41.46732670034891,2,5,41.5469785733142,761.0999999999999,77.69999999999993,0.05449677464937098,0.038142057715693546,78.80132497549221,82.62186725419994,74.63614877472322,2.800871771008147,0
188,766.5249999999999,25.30210324402753,37.183971749962936,1,4,37.26984610340414,767.65,72.0,0.04862182721164234,0.03300884282186169,78.34980963561213,81.97841235141414,74.63614877472322,2.412856916948375,0
189,760.8125,27.625683572667352,37.2010258800831,1,5,38.244196571879655,752.8499999999999,72.5,0.05026757127660186,0.0363107645742773,78.95284891133583,82.03445447087778,74.63614877472322,2.6444171937484913,0
190,748.3499999999999,32.78052557758733,35.91756434631153,1,5,36.69225297758955,745.25,110.10000000000002,0.049030871888273604,0.043803735655224614,80.31108477955236,86.4802536754108,74.63614877472322,3.2920635658359814,0
191,746.5999999999999,33.27555945649686,37.33779067171621,1,5,37.853741087053926,738.25,110.10000000000002,0.05070150158994633,0.04456946083109679,80.50321108140704,86.4802536754108,74.63614877472322,3.3360063770658432,0
192,743.1125,31.16089295896381,35.94922723474749,1,4,36.825515222852914,738.25,110.10000000000002,0.04955577415647418,0.04193294145767137,80.863754952144,86.4802536754108,74.63614877472322,3.1225623497816284,0
193,731.8,20.566755421588237,27.92105488914145,0,4,28.045855308761766,732.0999999999999,65.60000000000002,0.03832448115436153,0.02810433919320612,82.04727252014801,86.4802536754108,79.00974453515934,2.1941809017300806,0
194,731.6375,20.570987718490482,28.34511079749821,0,4,28.411617342207055,731.8499999999999,65.60000000000002,0.038832915675053634,0.028116365985191412,82.06550615278846,86.4802536754108,79.00974453515934,2.19413899855761,0
195,735.3875,25.364228889182858,32.269332126933904,0,5,32.33852192045891,731.8499999999999,80.40000000000009,0.04397480501158764,0.03449097093597982,81.67498938559524,86.4802536754108,77.49935417204856,2.64726909397645,0
196,738.3875,29.664815017120887,29.844392356053117,0,4,30.755022818580866,731.8499999999999,89.60000000000002,0.04165160274054052,0.04017513164445618,81.37242462480194,86.4802536754108,76.58922644881287,3.043299202920371,0
197,738.7875,29.57858479662997,32.40585107158072,0,4,32.92584742374034,733.45,89.60000000000002,0.04456741271846146,0.04003666114631063,81.3277557141181,86.4802536754108,76.58922644881287,3.0358677368157414,0
198,757.625,42.15057193307956,48.38260355262635,1,4,50.96853371023565,741.3,131.10000000000002,0.06727409168155175,0.05563513866765162,79.39871867609494,84.10428931875526,71.04795737122558,3.922507025175339,0
199,801.2625,120.35171002999029,91.16726721935292,2,5,102.85889085816274,761.1,368.0000000000001,0.12837102804407136,0.15020259906084496,76.09246849757069,84.10428931875526,55.4836323284631,8.66850426476139,0
200,801.375,120.29521721878343,161.79295158836024,3,5,161.87241448569483,761.55,368.0000000000001,0.2019933420504693,0.15011101821092926,76.08041873903,84.10428931875526,55.4836323284631,8.662831983009252,0
201,806.2875,116.94514510780564,161.71738008145005,3,5,161.7481949557045,763.45,350.80000000000007,0.2006085855922416,0.14504149587809018,75.53151170929918,82.12428141253764,55.4836323284631,8.267105450104069,0
202,803.5625,119.19310787241736,161.48975073309373,3,5,161.75978663261333,763.45,372.60000000000014,0.20130330451285783,0.14833084902844193,75.84724064108413,84.65011286681717,55.4836323284631,8.55604360107626,0
203,800.7,120.26912678298976,162.4535136019922,3,6,162.51822315402933,752.0,372.60000000000014,0.20297018003500603,0.15020497912200542,76.14251802870224,84.65011286681717,55.4836323284631,8.648229112826018,0
204,799.7625,120.45233719490167,161.62799439276782,3,6,161.7356440968675,752.0,372.60000000000014,0.20222959203121862,0.15061013387712185,76.2350588197781,84.65011286681717,55.4836323284631,8.65647104050933,0
205,798.1875,121.50389103116943,156.65812641362905,3,6,157.6325428692584,752.0,372.60000000000014,0.1974881125916635,0.15222474798361216,76.41323255595125,84.65011286681717,55.4836323284631,8.780431127860313,0
206,784.475,121.72054351787017,120.00994516612164,2,5,129.82315443930423,750.0999999999999,372.60000000000014,0.16549049292750467,0.15516178784265933,77.73909689380228,84.65011286681717,55.4836323284631,8.67030163416617,0
207,746.5125,24.09347496137256,36.142631281056026,1,5,36.37605177664482,750.0999999999999,68.90000000000009,0.04872798751078491,0.032274710686522406,80.44746437775405,84.65011286681717,77.15057220007715,2.443145162757314,0
208,747.75,24.484689093390603,37.03275439336354,1,5,37.04300589469337,752.0,68.90000000000009,0.04953929240346824,0.032744485581264596,80.31680358008298,84.65011286681717,77.15057220007715,2.4848922168263234,0
209,741.2875,29.334155494430533,39.6596746824576,2,5,39.67532518545285,743.05,76.70000000000005,0.053522182939079434,0.03957190090812341,81.05167587150291,85.59201141226819,77.15057220007715,3.0112392634398293,0
210,743.6375,27.02162824215341,37.49283468959403,2,5,37.64539433032566,743.05,76.70000000000005,0.050623313550386656,0.036337097365522056,80.77827322549271,85.59201141226819,77.15057220007715,2.7610071636197313,0
211,740.55,27.42907737628602,35.79476646274494,2,4,36.481051833207104,731.2,76.70000000000005,0.04926210496685856,0.03703879194691246,81.11762446067075,85.59201141226819,77.15057220007715,2.7941204091701177,0
212,730.3,27.652383002451813,32.441922990891584,1,4,32.68933858527667,727.1,83.80000000000007,0.044761520724738706,0.03786441599678463,82.25990420698658,86.4677907479464,77.15057220007715,2.878655045347436,0
213,722.2875,37.81883270465732,33.31132062276509,1,5,35.07606021205918,727.1,119.80000000000007,0.04856246330174505,0.05235980507022109,83.27200137336715,91.19927040583676,77.15057220007715,4.142777232791193,0
214,715.625,39.93529588149884,29.293580825003637,1,5,32.35707032473738,713.8,119.80000000000007,0.04521512010443651,0.05580478027109008,84.07027809412025,91.19927040583676,77.15057220007715,4.363655567594242,0
215,708.0125,31.27817301478552,33.73370506100474,1,6,34.26314137878862,708.9,100.89999999999998,0.04839341308068518,0.044177430504102,84.88962621196777,91.19927040583676,79.07221929362152,3.521578237020009,0
216,709.775,34.753077972626095,32.26141943054382,1,6,33.857073538205114,708.9,115.0,0.04770113562495878,0.04896351375101419,84.70931208788312,91.19927040583676,77.62970630094449,3.837580856309704,0
217,713.975,35.56200821904506,35.40871563410826,1,6,35.422833636753886,721.7,115.0,0.04961354898526403,0.04980847819467777,84.21994855952549,91.19927040583676,77.62970630094449,3.942009862646372,0
218,712.5,35.158579525994995,36.09356322285802,1,6,36.1265236950044,716.3,115.0,0.05070389290526933,0.04934537477332631,84.38987418854984,91.19927040583676,77.62970630094449,3.891584100131199,0
219,716.1875,38.25898353888367,36.13069247572638,1,6,37.20729575154392,716.3,115.0,0.05195189213934049,0.053420345285115516,83.98714913514168,91.19927040583676,77.62970630094449,4.211937278265707,0
220,727.8875,44.30393202478922,31.580257330509912,1,6,36.6072592332645,725.7,129.60000000000002,0.050292468593380844,0.060866455358539906,82.7024848154579,91.19927040583676,76.19047619047619,4.787417779569515,0
221,739.3125,34.3425366190177,37.083358939072426,1,6,38.327386702312126,741.95,106.0,0.05184192976895714,0.04645198967827231,81.31191806731073,88.0410858400587,76.19047619047619,3.5811178628010563,0
222,744.1375,26.98268955671925,37.58402830556446,1,6,37.58698482947826,741.95,71.70000000000005,0.0505108059054654,0.03626035451340545,80.72200244562167,83.82229673093043,76.19047619047619,2.7057579071382523,0
223,749.3,24.873566003174652,34.13203056081021,0,6,34.19745186831491,752.7,71.70000000000005,0.045639199076891644,0.03319573735910136,80.1519867402398,83.82229673093043,76.19047619047619,2.488861811836312,0
224,750.175,25.923334772252694,31.39939554858226,0,6,32.05934229786115,752.7,71.70000000000005,0.042735818039605626,0.03455638320692198,80.06489096768777,83.82229673093043,76.19047619047619,2.5859026974151123,0
225,750.5,25.715642821331254,35.049021064089935,0,7,35.1820977202895,752.7,71.70000000000005,0.04687821148606196,0.03426468064134744,80.02888302067846,83.82229673093043,76.19047619047619,2.5651245314851203,0
226,750.8875,25.134861248871054,32.02135129527655,0,6,32.45933719946497,752.7,68.60000000000002,0.04322796317619479,0.03347353797855345,79.98370129862639,83.46084295451384,76.19047619047619,2.5002735150998237,0
227,750.65,25.087504003843364,32.68240492737239,0,6,33.02680729346995,751.75,68.60000000000002,0.043997611794404784,0.03342104043674597,80.00869031135207,83.46084295451384,76.19047619047619,2.494854044154011,0
228,744.825,20.253306608339994,30.10211193350298,0,5,30.12602102596927,745.0999999999999,61.0,0.04044711311512002,0.02719203384464806,80.60770438047005,83.46084295451384,76.93294012052827,2.040022973405306,0
229,736.9,28.837128844598944,34.55494294066557,1,5,34.898628708221274,739.05,94.0,0.04735870363444331,0.039133028693986896,81.53290089036031,87.47630849978131,76.93294012052827,3.0277737056809015,0
230,737.9375,28.29047984746813,35.37884182643055,1,5,35.632348866083554,739.05,94.0,0.048286404832500796,0.0383372302498086,81.41422114448024,87.47630849978131,76.93294012052827,2.9734499983369833,0
231,734.525,27.133834966697954,33.96167708173555,1,4,34.67846182121858,734.0,94.0,0.047212091925010836,0.03694065548034166,81.78379298697214,87.47630849978131,76.93294012052827,2.8496278621589783,0
232,727.0749999999999,20.18894676372624,30.855257878933884,1,3,30.94956727138064,729.5999999999999,68.30000000000007,0.042567227963250895,0.027767351048689944,82.57950366849086,87.47630849978131,79.55449482895783,2.198344034259308,0
233,721.9624999999999,22.324358093475272,31.335225011648042,1,4,31.5011110915155,724.3499999999999,68.30000000000007,0.043632614009059344,0.030921769611960838,83.17709301934927,87.47630849978131,79.55449482895783,2.430985485377042,0
234,725.6374999999999,24.097654746587164,34.6393194069917,2,4,34.64957225050343,729.5999999999999,68.30000000000007,0.04775052591755999,0.0332089435104817,82.76720581120034,87.47630849978131,79.55449482895783,2.617848765010804,0
235,729.075,29.9941303781733,36.065445048281504,2,5,36.533389815736676,729.5999999999999,95.80000000000007,0.05010923405100528,0.041139979258887356,82.41736754079669,87.47630849978131,76.75578866572853,3.1555820970481694,0
236,730.8499999999999,31.190199926075703,30.0981455798682,1,5,31.68005230875914,729.5999999999999,95.80000000000007,0.04334685955908756,0.0426766093262307,82.22700322478613,87.47630849978131,76.75578866572853,3.2798825816879718,0
237,734.65,26.418283711961983,30.94616127986128,1,5,30.994400415927696,729.5999999999999,85.40000000000009,0.042189342429630024,0.03596036712987407,81.76293792770507,86.16975441619992,76.75578866572853,2.719022825488052,0
238,737.5875,26.925688079813856,33.64216863111062,1,6,33.77693634081443,739.55,85.40000000000009,0.04579380255334375,0.03650507645508344,81.44112824753842,86.16975441619992,76.75578866572853,2.7795329556457213,0
239,742.175,28.673718678559023,33.38309482969135,1,6,34.05726270352837,750.0999999999999,85.40000000000009,0.04588845313238572,0.03863471375155324,80.9503894382553,86.16975441619992,76.75578866572853,2.9602592524396374,0
240,742.0,28.83014295589157,37.478135122293644,1,6,37.61694147208526,750.0999999999999,85.40000000000009,0.05069668662006099,0.03885464010227974,80.97066661098478,86.16975441619992,76.75578866572853,2.976784198964772,0
241,743.9125,25.70338707530309,31.762775029128402,0,5,32.19256790893561,750.0999999999999,70.10000000000002,0.043274669949672315,0.034551626804635076,80.7390763140188,84.31703204047217,76.75578866572853,2.613152511665554,0
242,747.55,28.337153804048253,38.66701911638573,1,5,38.67189825035377,753.5,70.10000000000002,0.051731520634544545,0.037906700293021546,80.36390124521265,84.31703204047217,76.75578866572853,2.869155587638367,0
243,752.25,36.69581525382502,39.51103694939335,1,5,40.56152293562389,753.5,107.69999999999993,0.0539202697715173,0.04878140944343638,79.9235836488146,84.31703204047217,73.23324789454412,3.5730437728951485,0
244,753.95,37.15880976103974,41.71215747995602,2,5,42.378532301154536,759.7,107.69999999999993,0.05620867736740438,0.04928550933223654,79.7478565170778,84.31703204047217,73.23324789454412,3.6257199181797866,0
245,765.5125,38.148036365865906,42.17262870921014,2,5,42.94885662871926,768.1,107.69999999999993,0.05610470975812839,0.04983332913030931,78.55038028432716,84.31703204047217,73.23324789454412,3.683141282900157,0
246,776.475,45.558682722710174,42.88669457335886,2,6,44.10621919217934,773.05,128.0,0.056803141366018654,0.05867372770882536,77.50847475689122,84.31703204047217,71.46260123868508,4.308714180203594,0
247,777.7,45.41440929296087,45.74715782406149,3,6,46.50167431701478,777.3499999999999,128.0,0.05979384636365537,0.05839579438467387,77.38527203939127,84.31703204047217,71.46260123868508,4.301954682459549,0
248,780.975,41.32933064336477,47.74944812161042,3,7,47.98867425906716,777.3499999999999,128.0,0.061447132442225626,0.05292017112374246,77.0184296549113,84.31703204047217,71.46260123868508,3.871856607898954,0
249,791.7125,30.459877004723054,45.479656811298256,3,7,45.570212702096136,787.45,94.5,0.05755904157392505,0.03847340670347261,75.8831893645858,80.52610387867401,71.46260123868508,2.727880537573082,0
250,796.7375,31.07120566422505,43.39930404783853,3,7,43.39998354180068,803.15,94.5,0.05447212355612819,0.0389980459865703,75.40883609610142,80.52610387867401,71.46260123868508,2.7903027806086156,0
251,786.6125,35.5441149438674,48.96210946502722,3,7,49.15433420796759,787.4,101.30000000000007,0.0624886258583071,0.04518630830792468,76.41315227506968,81.26777732629013,71.46260123868508,3.2367251442841134,0
252,779.75,43.8304199647427,45.69462970277221,3,7,47.66741924147834,787.4,125.80000000000007,0.06113166943440634,0.056210862410699204,77.16356498839329,84.05715886803027,71.46260123868508,4.108605110369692,0
253,768.875,46.315555856382815,43.157906552092925,3,6,46.322842251806144,761.2,125.80000000000007,0.06024755942358139,0.060238082726558694,78.28125789756447,84.05715886803027,71.46260123868508,4.354855639629665,0
254,756.375,37.07312272484515,40.094795835135834,2,5,40.454895518695544,742.35,103.80000000000007,0.053485236184029804,0.04901420951888302,79.48904929221504,84.05715886803027,73.38551859099805,3.564415568030112,0
255,747.225,40.08197849408136,40.42534060790716,2,5,40.84745139802834,738.95,113.5,0.05466553099538739,0.053641110099476544,80.49216107652562,85.21516829995738,73.38551859099805,3.8906084338150704,0
256,747.4375,40.07360861143975,38.526275158014194,1,5,39.20118438443995,738.95,113.5,0.052447441270259985,0.05361466157563643,80.46924758285365,85.21516829995738,73.38551859099805,3.890880836809869,0
257,744.875,36.948641962285215,39.6946919805227,1,5,40.116188396064906,738.95,113.5,0.05385626903314637,0.049603815354636975,80.71736852062978,85.21516829995738,73.38551859099805,3.601736149910948,0
258,736.1125,22.86647186853026,28.871212977211577,0,5,28.90111218818898,738.95,72.89999999999998,0.03926181417675828,0.03106382770096998,81.57762351280853,85.21516829995738,77.22007722007721,2.353349282790877,0
259,733.5625,23.709608510354737,29.56935810557122,0,5,29.57515849492611,730.7,72.89999999999998,0.04031716247071805,0.03232118396231369,81.86628883135155,85.21516829995738,77.22007722007721,2.437757742979769,0
260,742.7125000000001,28.611308328800945,38.22181234289539,1,6,39.34034642886178,743.2,82.89999999999998,0.05296847222695427,0.038522723569080826,80.8890042015644,85.21516829995738,76.23888182973316,2.888953499343755,0
261,755.5875,39.106354525648555,39.4762754895977,1,7,41.31004720403984,747.15,120.69999999999993,0.054672750944185604,0.051756222178964785,79.59142774180853,85.21516829995738,72.74490785645006,3.7852193738230926,0
262,759.725,38.923799183239325,42.640557487644806,2,7,43.75222443324615,760.1,120.69999999999993,0.05758955468524288,0.05123406388264085,79.15703611790794,85.21516829995738,72.74490785645006,3.78371181969238,0
263,765.2125,32.531015420452434,41.72425516875951,2,7,41.724607333597,760.35,106.89999999999998,0.0545268240307065,0.04251239416561078,78.53187804832771,83.57709987463436,72.74490785645006,3.0785797013923433,0
264,769.75,32.124979155079394,42.25983281305967,2,7,42.26881660447636,774.85,106.89999999999998,0.054912395718709144,0.04173430224758609,78.0663494612645,83.57709987463436,72.74490785645006,3.051000319666468,0
265,772.2125,33.48630583643751,40.48893020799333,2,6,41.094455656624596,777.9000000000001,106.89999999999998,0.053216511849555136,0.043364107465804436,77.82767186599094,83.57709987463436,72.74490785645006,3.179834014370961,0
266,768.925,37.329488535013624,48.761539712175214,3,6,48.7638185543339,777.9000000000001,106.89999999999998,0.0634181728443397,0.048547632779547586,78.1935614925331,83.57709987463436,72.74490785645006,3.5824473939022936,0
267,770.5375,35.017544072323844,40.55246035466067,2,5,41.33956942204404,777.9000000000001,103.59999999999991,0.053650301798477094,0.04544560656986044,78.00914978817099,83.19467554076539,72.74490785645006,3.3296258183064733,0
268,766.2125,34.83001322751071,38.269004882461694,2,5,39.64204117564367,762.55,103.59999999999991,0.05173765916849917,0.04545738059286518,78.44739163281956,83.19467554076539,72.74490785645006,3.2983614870847426,0
269,754.5625,27.18103001832608,34.80015247444899,1,5,35.29198614011807,750.2,75.5,0.04677145516788612,0.03602223807613827,79.60578170461787,83.19467554076539,75.31065645788878,2.6572279214051964,0
270,744.3375,33.931019836469076,36.44819639444678,1,5,37.34983266361444,739.8,105.80000000000007,0.050178625507400126,0.04558553053751702,80.75496277121637,86.84324793747287,75.31065645788878,3.436513413581425,0
271,739.9875,35.58480564590938,34.50123925606271,1,5,35.91726604294933,731.2,105.80000000000007,0.0485376658969906,0.04808838750101776,81.24420909943206,86.84324793747287,75.31065645788878,3.599407721269687,0
272,734.8499999999999,31.16353180057926,36.346327327586785,1,6,37.17685531925168,731.2,105.80000000000007,0.050591080246651265,0.04240801769147345,81.77470490692325,86.84324793747287,75.31065645788878,3.165114424768902,0
