mean_nni,median_nni,range_nni,mean_hr,max_hr,min_hr,nni_50,nni_20,csi,cvi,Modified_csi,lf_hf_ratio,total_power,vlf,freq_mean,freq_std,encode
947.3700000000001,942.5999999999999,100.5,63.39566506083539,67.37031214911296,60.53879527797397,1,5,1.574143954251406,4.150993465978839,234.99758630494742,1.9877865180340681,456.58329439842873,60.48777792714149,5.51180443095862,3.3319585137340058,0
949.3,942.5999999999999,100.5,63.27162188841262,67.37031214911296,60.53879527797397,1,4,1.7355527364792454,4.164192955376185,276.21877806056506,1.6811399421841797,499.3744064510664,22.42919565509748,5.500513042489264,3.3319585137340058,0
946.6300000000001,942.5999999999999,100.5,63.46236213296591,67.37031214911296,60.53879527797397,2,4,1.4206604801769085,4.271561343242738,231.48141092467833,1.3780971428168223,655.9861663231703,36.604108745676804,5.494188764549523,3.3319585137340058,0
943.0200000000001,932.15,100.5,63.710561905410486,67.37031214911296,60.53879527797397,1,3,1.8355714133010248,4.250647874538229,331.8798350004243,1.608980505665446,1013.4865208871738,143.27326298046015,5.49949103130993,3.3319585137340058,0
949.3899999999998,943.55,87.89999999999998,63.26086171847781,66.43046944198406,60.53879527797397,1,3,1.5393490203597602,4.159888386142434,229.5883477023612,1.217879186195802,1034.7199347671583,115.15644435749681,5.50366676417626,3.3319585137340058,0
951.8100000000001,955.65,87.89999999999998,63.09820719668211,66.43046944198406,60.53879527797397,1,3,1.5067950604677314,4.149897589122015,219.80120870932927,0.7336420403488351,1006.5075925965568,37.755064345760125,5.504937772263915,3.3319585137340058,0
947.26,955.65,105.10000000000002,63.4289923934993,67.72009029345372,60.53879527797397,2,4,1.43907274763765,4.312757426485731,247.45876234871477,0.5129929085446112,989.9451116577545,9.670723365809497,5.512085834380422,3.3319585137340058,0
945.36,955.65,105.10000000000002,63.56431197133641,67.72009029345372,60.53879527797397,2,4,1.6720726627805853,4.322339518177942,313.3664364268488,0.33547820877464873,787.3018544857034,14.986983050731943,5.569640742896132,3.3319585137340058,0
939.0899999999999,935.3,105.10000000000002,63.99022674558629,67.72009029345372,60.53879527797397,2,4,1.7483663613844143,4.320389039542464,334.3052391955469,0.07248111668969646,465.49627499256025,12.988261121238537,5.787652234846798,3.3319585137340058,0
931.0800000000002,912.95,105.10000000000002,64.52408964959254,67.72009029345372,60.53879527797397,2,4,1.5387239206666399,4.264335305501636,258.7668926271681,0.10570985512753023,477.73473278044315,3.4626476084107525,5.747261400105092,3.3319585137340058,0
917.55,909.3,120.10000000000002,65.48119399653223,70.10983874737089,61.48170919151553,3,5,1.4097736762167168,4.287244918008041,232.99497490162946,0.3080741670463245,560.8982774939977,6.853623747440055,5.699144852149063,3.3319585137340058,0
905.4,908.7,102.60000000000002,66.35549498749303,70.2247191011236,62.69592476489028,2,4,1.693018761462237,4.219806987357532,283.72404961524524,0.47503726836708104,394.8554847771635,17.07710801029031,5.842312422733351,3.3319585137340058,0
904.6,908.7,102.60000000000002,66.41486091192733,70.2247191011236,62.69592476489028,2,5,1.52348861136837,4.243776498751965,248.9700276096638,0.5985913106284524,221.2937143149283,5.017974411026756,5.71543894251318,3.3319585137340058,0
909.74,908.7,113.30000000000007,66.06705581527221,70.2247191011236,62.00268678309393,3,5,1.5228935562540769,4.3687244207584826,287.3204473752093,0.7046244150946372,459.18637663897243,49.79238764464348,5.529696511134929,3.3319585137340058,0
905.03,907.8,113.30000000000007,66.3934814010502,70.2247191011236,62.00268678309393,4,6,1.140251244737047,4.329896657163967,178.01195142259596,0.5829797770331545,867.595392774529,77.67501307372686,5.538340770012719,3.3319585137340058,0
903.11,907.8,113.30000000000007,66.52184157971153,70.2247191011236,62.00268678309393,3,6,1.2429358015713874,4.25934385143954,186.7862797021243,0.44389780047891386,1141.9584112961713,52.926000726064125,5.429557881553786,3.3319585137340058,0
932.1,908.7,321.5000000000001,64.85230725059576,70.2247191011236,51.02474700229611,4,6,1.813515047128713,5.058932585651567,826.509857988385,0.918603228213632,1843.4433382685809,199.30633724998347,5.32281946431918,3.3319585137340058,0
912.9100000000001,908.1,459.4000000000001,66.62132791006528,83.7404047452896,51.02474700229611,5,7,0.7171873836946507,5.299735030183936,271.21673081718103,1.0236435916475468,1531.164328535316,100.74344275692744,5.019939152186121,3.3319585137340058,0
911.86,902.85,459.4000000000001,66.6984641712707,83.7404047452896,51.02474700229611,6,8,0.581018998959035,5.262864963228684,189.54746575137696,0.7366832888864664,2405.942293941289,197.03111966977636,4.977287370755102,3.3319585137340058,0
907.0200000000001,896.85,459.4000000000001,67.06918086161012,83.7404047452896,51.02474700229611,5,8,0.6085359123542299,5.280899679136934,207.43362597929868,0.42695166433544307,5738.736796689236,470.30723241401006,4.978687167544816,3.3319585137340058,0
907.6899999999999,896.85,459.4000000000001,67.01471872600347,83.7404047452896,51.02474700229611,5,8,0.6025073135919623,5.276569809809789,203.3426080219075,0.27574764892246034,8890.940132345862,405.1454601382704,4.984798362332479,3.3319585137340058,0
912.04,898.2,459.4000000000001,66.67450541929907,83.7404047452896,51.02474700229611,5,8,0.5757561432498968,5.256285132666256,185.56686772199424,0.2214749535377914,10512.11718559507,136.07392268150974,4.985136227472414,3.3319585137340058,0
911.1199999999999,898.2,459.4000000000001,66.74410158001173,83.7404047452896,51.02474700229611,4,7,0.6010929414317179,5.266796176287992,200.35977270230413,0.27976154646945295,8081.146803767752,62.26029899648416,5.0236611127316495,3.3319585137340058,0
906.0,898.2,459.4000000000001,67.09047774621952,83.7404047452896,51.02474700229611,3,7,0.5746687914216467,5.244441223143624,182.53536994298736,0.539233882656102,3914.282864139125,207.2709258223133,5.476987915462446,3.3319585137340058,0
909.4100000000001,898.2,459.4000000000001,66.85088452351782,83.7404047452896,51.02474700229611,3,7,0.5871578888226273,5.253333237947265,190.45789031238402,2.4224585555238694,1901.2390775085332,434.18274531668294,5.518016412945899,3.3319585137340058,0
913.0200000000001,898.2,459.4000000000001,66.61372866475314,83.7404047452896,51.02474700229611,2,7,0.8495191742522171,5.3184002127166625,357.2398388909891,3.3464341033166214,465.44553140003035,86.37528603923488,5.556199992725343,3.3319585137340058,0
887.4399999999999,898.2,257.4,68.03228428731452,83.7404047452896,61.60796796385666,2,7,1.777270639280596,4.815699981757899,606.01076707877,2.0203016188689076,406.10724523408544,17.35322481003075,5.56920849045659,3.3319585137340058,0
908.3900000000001,907.5,112.69999999999993,66.13772545425425,69.67022758941012,61.60796796385666,1,6,1.9275701721400091,4.2009912824973386,337.2958029107465,1.4305554892941026,619.781918175917,17.605633115093966,5.576644172759274,3.3319585137340058,0
912.22,918.3,112.69999999999993,65.86471136444615,69.67022758941012,61.60796796385666,1,5,2.3171702951703996,4.172178984419876,430.0573959507265,1.0681267005129385,829.8566467990988,62.43867266535954,5.573502014123187,3.3319585137340058,0
917.4799999999999,918.3,111.39999999999998,65.46367678672641,69.56521739130434,61.60796796385666,1,6,1.7901137618211513,4.115328071498561,273.5174146081929,0.8177123440574943,711.6462262784705,70.24714533575948,5.571460825221489,3.3319585137340058,0
922.8199999999999,918.3,87.89999999999998,65.05808855562087,67.72009029345372,61.60796796385666,1,5,1.4141837978901357,3.949360828530356,158.64967990351775,0.6609861008913775,463.92997808892403,52.7480241286629,5.566304518291451,3.3319585137340058,0
921.9199999999998,918.3,87.89999999999998,65.12574557826761,67.72009029345372,61.60796796385666,1,6,1.4135070146187132,3.9901162505469925,166.15181024770672,0.7122979691381786,250.7268296186072,29.277912171742297,5.576263984244074,3.3319585137340058,0
920.4200000000001,918.3,102.89999999999998,65.24237030322763,68.88633754305395,61.60796796385666,1,5,1.777904136552599,4.033560572025455,246.40118753767837,1.2187652278919092,120.5575850577186,10.35866649890647,5.623702528657614,3.3319585137340058,0
911.9499999999998,918.0,142.10000000000002,65.90899787996555,72.1327242125511,61.60796796385666,1,5,2.753659401117719,4.210457383999707,582.2292561943232,1.8421730302396067,135.69942210416107,8.002727290722675,5.62963035615678,3.3319585137340058,0
906.0200000000001,914.8499999999999,142.10000000000002,66.337555577346,72.1327242125511,61.60796796385666,2,5,2.3209418230819665,4.254797187612001,474.127314319683,1.925865231762362,327.30734758236304,12.24837439386074,5.640526936303246,3.3319585137340058,0
900.9,914.8499999999999,105.0,66.67941403185445,72.1327242125511,64.04782237403928,1,5,1.857950042052658,4.140997242253033,297.885709591706,1.3789572467532045,534.0468186548006,15.961077348002183,5.672520148446831,3.3319585137340058,0
899.96,912.25,105.0,66.74672234966957,72.1327242125511,64.04782237403928,1,5,1.8081705283388474,4.134070119700961,283.7227360994956,1.0201499423337244,900.0385227540468,82.59689167690978,5.617808514047471,3.3319585137340058,0
900.1599999999999,912.25,105.0,66.7327579495802,72.1327242125511,64.04782237403928,1,5,1.7912443367496855,4.141372277317722,282.1099371310076,0.8001293195153202,1162.3720842318269,120.02801464628222,5.577610309453719,3.3319585137340058,0
903.74,912.25,140.80000000000007,66.49700717423674,72.1327242125511,61.69031462060456,1,5,2.05283310545378,4.257589754193454,395.6629104979296,0.7977032984030841,1192.902075150139,103.57372050223394,5.575386630297751,3.3319585137340058,0
908.3,913.3,140.80000000000007,66.18492768594854,72.1327242125511,61.69031462060456,1,5,2.2585600058200077,4.315680640825023,488.1887538795683,1.0878928683262505,884.7912272368719,48.6456594419676,5.576406710330968,3.3319585137340058,0
907.2099999999998,907.85,140.80000000000007,66.26382843206729,72.1327242125511,61.69031462060456,2,5,1.952264271653079,4.353903077561786,409.9769576274445,1.7295953380763962,609.5143982190702,20.2589697897267,5.5628118143080405,3.3319585137340058,0
910.3799999999999,915.6500000000001,140.80000000000007,66.03140140040757,72.1327242125511,61.69031462060456,2,5,1.966679409188137,4.344856324304427,410.23104032744914,1.662619475821543,770.572830114922,93.48766283225196,5.53742854176562,3.3319585137340058,0
917.0599999999998,921.6500000000001,140.80000000000007,65.54072030125253,72.1327242125511,61.69031462060456,2,4,2.138181040490807,4.285892617278222,434.523250902835,0.910648794160933,890.2964863799219,105.25548663860708,5.523301321480363,3.3319585137340058,0
924.0,921.6500000000001,90.60000000000002,64.98523749384563,68.02721088435374,61.69031462060456,1,4,1.2697364460049958,4.060858080980735,153.46149293085952,0.46661727409921555,704.2282517029455,49.751653378961564,5.5196497392488,3.3319585137340058,0
926.32,921.6500000000001,71.39999999999998,64.81088582653267,66.57789613848202,61.69031462060456,1,3,1.218906557637575,3.956771102682344,128.03867511992374,0.38972565883192967,523.5898739903876,24.791675886531227,5.514401911418743,3.3319585137340058,0
927.8,924.3,71.39999999999998,64.70823057563855,66.57789613848202,61.69031462060456,1,4,1.1261211192190101,3.9696309419857143,115.39662997084255,0.3874175285490062,299.5630887827605,3.7802992567319063,5.513070985680929,3.3319585137340058,0
931.2099999999998,932.75,71.39999999999998,64.47044231606543,66.57789613848202,61.69031462060456,1,4,1.127357368495823,3.9596202167000802,114.26218376646618,0.7258216837000456,237.31336268160234,26.429676313649225,5.526761364158596,3.3319585137340058,0
933.03,937.65,71.39999999999998,64.34607916473053,66.57789613848202,61.69031462060456,1,3,1.4631333352883462,3.9470005146173164,166.50455355594272,0.8010014530181516,290.6042589263294,46.62003237350772,5.551186756908468,3.3319585137340058,0
931.96,937.65,60.69999999999993,64.41470234452471,66.57789613848202,62.37654641854663,1,3,1.280089637246722,3.8995238733879924,129.00974281232666,0.5545932659743941,295.80586782403276,21.374858595347277,5.561286675931267,3.3319585137340058,0
931.3999999999999,937.65,60.69999999999993,64.45142061741255,66.57789613848202,62.37654641854663,0,2,2.0130363277099383,3.786838834164223,223.45847757451844,0.7278714476056434,295.85352357003137,8.435013399549348,5.554488675478009,3.3319585137340058,0
934.9200000000001,939.0,60.69999999999993,64.20320729498556,66.57789613848202,62.37654641854663,0,2,1.7232456224509962,3.742082462033788,168.09779122131778,1.2365149355822074,236.5705364394409,4.758989192945494,5.55285286297249,3.3319585137340058,0
938.2,942.5,60.69999999999993,63.97898490575109,66.57789613848202,62.37654641854663,0,2,1.771566379424848,3.7394893069504116,174.69512990478736,2.128807639233519,177.30650084142331,15.344981212600942,5.540626124386084,3.3319585137340058,0
941.18,945.5,66.39999999999998,63.78194171732251,66.57789613848202,62.00909466721786,0,1,3.0664177573205174,3.6620258637412393,363.88144753686146,1.6751215791045035,120.95570752317806,18.47242275588452,5.514731893516524,3.3319585137340058,0
946.3800000000001,949.7,62.39999999999998,63.41873875895061,66.28369421122403,62.00909466721786,0,1,1.9783322117267106,3.5802423703385426,171.62083817985447,0.31135395155846846,52.2773765949092,4.699802033567699,5.495916643330886,3.3319585137340058,0
954.4800000000001,953.3,48.700000000000045,62.87432796690954,64.0,60.83958629081322,0,1,1.558459494130745,3.4851795105482606,107.55560160569647,0.0930697419769777,46.40408612480392,0.4102294794916686,5.48582996476558,3.3319585137340058,0
958.2800000000001,953.5999999999999,46.0,62.62501991975423,63.81620931716656,60.83958629081322,0,1,1.4483789377376257,3.4995436187782127,97.97045170868216,0.6298986832947648,76.89400074255204,4.359585934938951,5.484927511408571,3.3319585137340058,0
958.05,953.5999999999999,46.0,62.640517284079294,63.81620931716656,60.83958629081322,0,2,1.0365949749112016,3.543402491961705,62.38998694538945,1.064033713844872,78.45908117571898,1.8255359268832907,5.482826046663329,3.3319585137340058,0
959.4799999999999,957.15,46.0,62.54610968024001,63.81620931716656,60.83958629081322,0,2,0.9314157323506524,3.5069730145224263,50.956766429432506,0.9622152723109019,105.93145073750148,5.440990822042298,5.48910013876931,3.3319585137340058,0
954.6,953.5999999999999,73.10000000000002,62.87947683227429,65.7102179388895,60.83958629081322,0,3,1.1948119448350207,3.8134884678528578,105.36431971660282,0.9031021712365023,213.22651703274278,26.982826223817167,5.496076594741918,3.3319585137340058,0
951.4200000000001,953.3,73.10000000000002,63.09644205734274,65.7102179388895,60.83958629081322,0,3,1.4253870139725044,3.893417764794344,150.52480703548275,1.1255306275614523,318.3091306599347,41.83083431857738,5.494188667936198,3.3319585137340058,0
951.3,953.3,73.10000000000002,63.10459748345356,65.7102179388895,60.83958629081322,0,3,1.4072056621482976,3.897894470083862,148.4169819240421,1.334515464573644,302.49388674147013,17.372986633426684,5.500862089028967,3.3319585137340058,0
946.2300000000001,947.85,83.5,63.45805776549813,66.4672648720505,60.83958629081322,0,4,1.688141546108211,4.025956537369474,225.99121446680462,1.4470252852978998,292.48208672676327,6.895842072120012,5.498041527421687,3.3319585137340058,0
942.6900000000002,940.75,83.5,63.69353534018377,66.4672648720505,60.83958629081322,0,5,1.4487617046090784,4.0284880158245855,180.19363422657455,1.2410205961026153,272.1115081284868,9.492205694592695,5.492366163301879,3.3319585137340058,0
944.6200000000001,940.75,83.5,63.568614494476115,66.4672648720505,60.83958629081322,0,5,1.4869310138782452,4.071763066482727,196.93266729187815,1.368314466587632,283.2027918806261,40.201222151234646,5.498482799669097,3.3319585137340058,0
941.8299999999999,940.75,72.79999999999995,63.745743207563216,66.4672648720505,61.50691952844695,0,5,1.2090528091224224,3.9860110317262296,130.81978212854025,1.5347532124800805,288.1583305419757,54.48108825685688,5.511135587635318,3.3319585137340058,0
943.03,940.75,84.79999999999995,63.671000621807124,66.4672648720505,60.75949367088607,0,5,1.428561780279424,4.034584274711843,177.68087228140405,1.0076554820458894,361.8123759382621,44.43010222981321,5.523688736880457,3.3319585137340058,0
946.9799999999999,948.65,84.79999999999995,63.41493250985026,66.4672648720505,60.75949367088607,0,5,1.6550081452048402,4.0915487949864815,236.5781333356806,0.9349312870361743,502.4395666468062,24.901239735911798,5.527961443989726,3.3319585137340058,0
947.93,948.65,84.79999999999995,63.35375303395443,66.4672648720505,60.75949367088607,0,4,2.1823626053191063,4.042135340453817,338.4215711344918,1.1382473075495148,487.394924883424,9.85404839909347,5.50146129808955,3.3319585137340058,0
953.7800000000001,964.15,84.79999999999995,62.95811205521575,66.4672648720505,60.75949367088607,0,4,2.0130134957550148,4.007891525529871,288.214477614466,1.7745777516942862,384.6803787513163,20.90934025741935,5.4854307263260305,3.3319585137340058,0
954.0500000000002,964.15,84.79999999999995,62.939110758670495,66.4672648720505,60.75949367088607,0,5,1.5679949738739238,4.053882398492461,208.90950431506408,2.8038907051129915,359.82925454447343,62.23194621021272,5.489502194379052,3.3319585137340058,0
952.36,964.15,84.79999999999995,63.05622085567438,66.4672648720505,60.75949367088607,0,4,1.9240190924073057,4.05432336126467,284.102952177128,3.2238421979279632,419.671448327774,98.47212988996498,5.483359525529993,3.3319585137340058,0
952.03,964.15,88.10000000000002,63.08060844452003,66.711140760507,60.75949367088607,0,4,2.072331948583741,4.053437327874262,317.2543953059599,2.509631825750602,420.29006603823257,68.42866171494086,5.51722221523922,3.3319585137340058,0
947.4800000000001,964.15,100.79999999999995,63.4108843105221,67.66662907409496,60.75949367088607,0,3,3.423837646377799,4.0525109068780365,673.015703448588,2.169479902506533,541.3457136773626,44.35569707527366,5.534037214899282,3.3319585137340058,0
943.6600000000001,946.3,100.79999999999995,63.66313865487956,67.66662907409496,60.75949367088607,0,4,2.3475047961248747,4.15694328772247,430.9048439929123,1.792222257605526,578.8272130636046,16.529040159510924,5.540784449498812,3.3319585137340058,0
941.9699999999999,937.8499999999999,100.79999999999995,63.77553760971559,67.66662907409496,60.75949367088607,0,3,2.565258849750376,4.120077039043008,471.7754215067021,1.847423243794753,687.7475275363729,47.80485782806274,5.545208267306633,3.3319585137340058,0
939.1700000000001,937.8499999999999,95.29999999999995,63.95284514726482,67.66662907409496,61.09979633401222,0,3,2.183847218807899,4.08872976858447,357.43597608719534,1.7229276643081035,800.3437719365623,111.02780929361117,5.5374979529176365,3.3319585137340058,0
936.0800000000002,937.8499999999999,84.89999999999998,64.1513504260705,67.66662907409496,61.753808151502675,0,3,1.9196647672174527,4.028312683174601,274.7858927708645,1.3195505493047308,791.3816586037622,113.71521664186378,5.525598003283626,3.3319585137340058,0
931.7300000000001,930.4,84.89999999999998,64.44176830512983,67.66662907409496,61.753808151502675,0,4,1.6174959010891399,3.985286398524624,202.2590590348856,0.9126380193403661,557.1370169623088,31.159087187560182,5.518717834401701,3.3319585137340058,0
930.2300000000001,930.4,72.79999999999995,64.53860158155388,67.66662907409496,62.53256904637832,0,4,1.6643123563064772,3.9020942909572294,191.82243593226795,0.9653583825540007,428.52868379280306,7.946412071660989,5.512015825944045,3.3319585137340058,0
929.97,930.4,72.79999999999995,64.55689714204114,67.66662907409496,62.53256904637832,0,5,1.4099502112067004,3.9339879092782546,155.1670916316636,1.2363893459925344,337.50613296339753,29.207160142999907,5.511565267139183,3.3319585137340058,0
931.46,935.65,72.79999999999995,64.45342584195897,67.66662907409496,62.53256904637832,0,4,1.4847867236336354,3.923095275802893,165.5936775980914,1.4563279920733114,256.5794866690973,46.033631445835915,5.504898115136205,3.3319585137340058,0
936.82,939.2,72.79999999999995,64.07821942592926,67.66662907409496,62.53256904637832,0,4,1.3360337181768396,3.8586420423012515,131.23423662181918,0.7604153392622549,102.61692995446819,13.272838888169655,5.496928315165778,3.3319585137340058,0
938.4799999999999,939.2,56.200000000000045,63.95386804293025,66.42311524410495,62.53256904637832,0,4,0.8199358401103849,3.691302547439443,52.03805778681736,0.3765679110065184,46.72584020318451,0.5190575457500148,5.4972330054623315,3.3319585137340058,0
939.11,941.0,56.200000000000045,63.910854969391025,66.42311524410495,62.53256904637832,0,5,0.5820409998299417,3.6364628176136495,29.218759645405925,0.17162188640899428,37.80198734986552,0.3026909525649205,5.495099971212766,3.3319585137340058,0
939.8699999999999,944.8,56.200000000000045,63.85981335099564,66.42311524410495,62.53256904637832,0,5,0.6573320971294635,3.673284611632368,36.586390421506266,0.12137591186736155,58.89914940966254,2.464075470314493,5.4993892995116616,3.3319585137340058,0
935.26,938.8,53.30000000000007,64.1754200329573,66.42311524410495,62.72214091574325,0,6,0.5417002829752,3.6486736146302348,26.605743571548977,0.07480951135297588,89.18059203880594,0.9026565433403081,5.507234262520741,3.3319585137340058,0
934.4799999999999,938.8,53.30000000000007,64.22758390692658,66.42311524410495,62.72214091574325,0,6,0.38991439143262996,3.5272929620181688,14.128640619996935,0.03411707344504221,116.97443862006435,0.27804923342254817,5.512424265330194,3.3319585137340058,0
936.8699999999999,941.95,53.30000000000007,64.06473033068931,66.42311524410495,62.72214091574325,0,5,0.5785204565740762,3.654842332532906,29.573263077330687,0.053070722798123623,130.5582288445084,2.293063996075859,5.5265775455011,3.3319585137340058,0
931.8999999999999,938.8,49.700000000000045,64.4084606651818,66.42311524410495,62.95907660020986,0,5,0.5808454427960739,3.692881761436524,31.083632107010956,0.019913577186879836,106.23639447763672,0.13703986927843098,5.535752994094604,3.3319585137340058,0
932.1299999999999,938.8,49.700000000000045,64.3922708784595,66.42311524410495,62.95907660020986,0,5,0.5534372959993827,3.676585067544911,28.37234080848719,0.0424716647089945,93.87055851922533,0.9535635204057286,5.538398573988473,3.3319585137340058,0
934.0,941.95,52.40000000000009,64.26697647289936,66.42311524410495,62.78120749189076,0,6,0.626132343690317,3.766133305679395,37.84999796324375,0.059732599722678345,106.5369620541345,1.115075344092145,5.559862528237748,3.3319585137340058,0
935.5600000000001,941.95,65.30000000000007,64.16557634952922,66.42311524410495,61.94507536650836,0,5,1.1931941728100919,3.89258376161512,115.17509162314306,0.04266770791829203,138.16279970677934,1.4173422515411196,5.564157470513514,3.3319585137340058,0
935.4699999999999,941.95,66.20000000000005,64.1722009953315,66.48936170212767,61.94507536650836,1,5,0.7949971799104227,3.893680208904387,62.71746362234652,0.14294035284153164,219.10483012986904,6.457837097567725,5.566248040394742,3.3319585137340058,0
936.04,944.8,66.20000000000005,64.13377790502255,66.48936170212767,61.94507536650836,1,6,0.6170427939253552,3.8645910799496774,41.473287963978166,0.10533743525465365,271.02107382440374,0.4811779756868859,5.562761960536255,3.3319585137340058,0
936.39,944.8,66.20000000000005,64.11054582483868,66.48936170212767,61.94507536650836,1,5,0.7744102714524739,3.9088033789211987,61.35618474077415,0.11879824460660705,326.4125612687148,0.7868417001364837,5.559014409134554,3.3319585137340058,0
935.8299999999999,944.8,66.20000000000005,64.15106756540374,66.48936170212767,61.94507536650836,1,5,0.7286413286269883,3.927015300535305,57.18450307830925,0.08777051193403752,323.6643697066584,1.395045523012568,5.5638215480396145,3.3319585137340058,0
